0,0,0,0,0,0,0,0,0,0.000824519824881834,0.000755553458932452,0.000617620727033687,0.000410721629185541,0.000479687995134923,0.000479687995134923,0.000617620727033687,0.000548654361084305,0.000479687995134923,0.000203822531337394,0.000479687995134923,6.58897994386292e-05,0.000548654361084305,0.000134856165388012,0.000341755263236158,0.000341755263236158,6.58897994386292e-05,0.000134856165388012,0.000203822531337394,0.000203822531337394,-7.20429324601353e-05,0.000203822531337394,-3.07656651075303e-06,0.000341755263236158,-7.20429324601353e-05,0.000134856165388012,-0.000141009298409518,0.000203822531337394,6.58897994386292e-05,-0.0002099756643589,-0.0002099756643589,0.000272788897286776,-0.0002099756643589,0.000272788897286776,-0.000141009298409518,-0.000278942030308282,6.58897994386292e-05,-0.000278942030308282,0.000410721629185541,-0.000347908396257664,-3.07656651075303e-06,-0.000347908396257664,-3.07656651075303e-06,-7.20429324601353e-05,-3.07656651075303e-06,6.58897994386292e-05,-0.000278942030308282,-0.000347908396257664,-0.000278942030308282,0.000203822531337394,-0.0002099756643589,6.58897994386292e-05,-0.000278942030308282,6.58897994386292e-05,-0.0002099756643589,-7.20429324601353e-05,-3.07656651075303e-06,0.000134856165388012,-7.20429324601353e-05,6.58897994386292e-05,0.000134856165388012,0.000134856165388012,0.000272788897286776,0.000341755263236158,0.000203822531337394,0.000341755263236158,0.000134856165388012,0.000341755263236158,0.000617620727033687,0.000410721629185541,0.000341755263236158,0.000410721629185541,0.000410721629185541,0.00068658709298307,0.000548654361084305,0.000755553458932452,0.00103141892272998,0.00103141892272998,0.000548654361084305,0.000203822531337394,6.58897994386292e-05,0.000755553458932452,0.00116935165462875,0.00110038528867936,0.00068658709298307,0.000824519824881834,0.000617620727033687,0.000479687995134923,-0.000416874762207047,0.000272788897286776,0.00068658709298307,-3.07656651075303e-06,-0.00221000027689099,-0.00338242849803048,-0.00283069757043543,0.00268661170551516,0.0155143557721003,0.0148246921126064,-0.00883077140803168,-0.0258654637975291,-0.0160032734667674,0.00323834263311021,0.0113763738151373,0.00889358464095956,0.0124798356703274,0.0171005821889361,-0.000141009298409518,-0.030900008511834,-0.0344172931752525,-0.00634798223385392,0.0193764722652657,0.0263420752261533,0.026480007958052,0.0191695731674175,-0.010692863288665,-0.0479347009013314,-0.0507623219052561,-0.0181412308111983,0.0233075551243805,0.0666873993065419,0.0875842081892047,0.0304110908171668,-0.0742798526939955,-0.123935636177551,-0.0791764646764016,0.02447998334552,0.128412296831239,0.148136677492762,0.0354456355314717,-0.123728737079703,-0.181108753549589,-0.0831075475355164,0.107377555216677,0.223585881841387,0.116756980985793,-0.127521887206919,-0.246350935737704,-0.0913145450834929,0.186206111496821,0.25,-0.00779627591879095,-0.247247498495046,-0.123659770713753,0.164274807124918,0.161033387925297,-0.076900574600072,-0.111107892110966,0.0526182606528679,0.0501354714786902,-0.0818661529484275,-0.0404863333787981,0.07806684968819,0.0245489497114693,-0.0709005007624757,-0.024762001942339,0.0378594583397001,0.00916945010475709,-0.0296586139247451,-0.0223481791341106,0.0021348807779201,0.0155833221380496,0.00854875281121265,-0.0160722398327168,-0.0220723136703131,0.00820392098146574,0.0211006314140002,-0.00910663687182921,-0.0202791881556291,0.00703149276032624,0.0137212302574163,-0.00752041045499342,-0.00952043506752551,0.00399697265855342,0.0028935108033633,-0.00165826934929593,6.58897994386292e-05,-0.00186516844714407,-0.00186516844714407,0.00316937626716083,0.0017210825822238,-0.00386519305967616,-0.00207206754499222,0.00275557807146454,0.000548654361084305,-0.00283069757043543,-0.00172723571524531,0.00116935165462875,0.000272788897286776,-0.00179620208119469,-0.00152033661739716,0.00116935165462875,0.00116935165462875,-0.000692740226004576,-0.00103757205575149,-0.0025548321066379,-0.000347908396257664,0.00199694804602133,0.000617620727033687,-0.0013824038854984,-0.000554807494105811,-0.000761706591953958,-0.00131343751954902,-0.00165826934929593,0.000203822531337394,0.00254867897361639,0.000824519824881834,-0.0021410339109416,-0.00234793300878975,0.00103141892272998,0.00068658709298307,-0.000761706591953958,-0.000485841128156429,-7.20429324601353e-05,0.000824519824881834,-0.000899639323852723,-0.00172723571524531,0.000548654361084305,0.00130728438652751,0.000410721629185541,-0.000347908396257664,-0.000485841128156429,-0.000347908396257664,0.000824519824881834,0.00068658709298307,0.000410721629185541,0.000134856165388012,0.000410721629185541,0.000410721629185541,0.00068658709298307,-3.07656651075303e-06,6.58897994386292e-05,0.00192798168007195,0.00137625075247689,0.000203822531337394,-0.000761706591953958,6.58897994386292e-05,0.00144521711842627,0.00185901531412257,0.000203822531337394,-3.07656651075303e-06,0.00068658709298307,0.00103141892272998,0.00103141892272998,0.000548654361084305,0.000272788897286776,0.00144521711842627,0.00185901531412257,0.000617620727033687,6.58897994386292e-05,-7.20429324601353e-05,0.00151418348437566,0.00158314985032504,0.00116935165462875,0.000479687995134923,0.00116935165462875,0.00116935165462875,0.00116935165462875,0.000962452556780599,0.000410721629185541,0.00110038528867936,0.00158314985032504,0.00116935165462875,0.000755553458932452,0.00116935165462875,0.000617620727033687,0.00103141892272998,0.000893486190831216,0.00144521711842627,0.00123831802057813,0,0,0,0,0,0,0,0,0,0
288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
