0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114396297182986,-0.00702657409624132,0.00140052669379938,-0.00578166147953076,0.0178716782379698,-0.0227795068230788,0.0086625169579443,0.00724203974144123,-0.00150426941185859,-0.0233381214587822,0.0325552629478892,-0.00715425744154497,-0.0276155135264544,0.027224483281462,0.0110885005187136,-0.0358670497167026,0.00582156252493815,0.0441425265341952,-0.0412137898012928,-0.02667384885484,0.0771805921315138,-0.0388995291676642,-0.0493855239007262,0.0787127922751576,-0.00408985715425744,-0.0939948926661879,0.0943859229111803,0.0215266139972867,-0.139210757321842,0.127312265581358,0.0154935759316894,-0.154357194158487,0.152992578405554,-0.00645199904237491,-0.160278509296944,0.201288803766659,-0.0748264304524779,-0.127623493735536,0.25,-0.207680951240923,0.0427060888995292,0.12499800494773,-0.200690288085548,0.167883648551592,-0.0796464767376905,-0.000706248503710797,0.0407269970473226,-0.0494334051552151,0.0482443540020749,-0.0486034634107414,0.0447011411698987,-0.0316056180671934,0.0100191525017955,0.0120940068629798,-0.0282858510892985,0.0331138775835927,-0.0288763865613279,0.0194517596361025,-0.0144960497965047,0.0179674407469476,-0.0228114276594047,0.0211435639613758,-0.0144641289601788,0.00871039821243317,-0.00659564280584151,0.00821562524938153,-0.0138097518154976,0.0202178597079243,-0.0244553507301891,0.0227555661958343,-0.0177360146835847,0.0125728194078685,-0.0105378660920916,0.0102585587742399,-0.0091333492937515,0.0059492458702418,-0.00289282579203575,0.00124092251216982,-0.0017915569387918,0.00301252892825792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e+05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
