0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.22740548767945e-06,0.00146447817680694,0.00919618248385372,0.0169278867909005,0.0202414743510634,0.00919618248385372,0.00477806573696985,0.0051462421325435,0.0150870048130322,0.0239232383068,0.0180324159776215,0.00698712411041178,-0.00295363857007693,0.00661894771483813,0.0165597103953268,0.0213460035377844,0.00440988934139619,-0.0195215763708914,-0.0290941626558065,-0.0202579291620388,-0.0121580484594183,-0.0379303961495742,-0.105306676539553,-0.171578427742811,-0.181151014027726,-0.0868978567608705,0.0636862890287548,0.197702497017566,0.23341560738821,0.157939446295611,0.0478547040190876,-0.0309350446336748,-0.032775926611543,-0.012526224854992,-0.022098811139907,-0.079902505244971,-0.141387963305772,-0.115615615615616,-0.00111275659220865,0.160148504669053,0.249247192397877,0.212061376444938,0.0754679336871118,-0.0666481550043194,-0.128501789460694,-0.114511086428895,-0.0740116829157925,-0.0729071537290715,-0.108252087704143,-0.121874614340368,-0.0699617425644823,0.0419638816899091,0.140635155703649,0.164566621415937,0.090194989510058,-0.00700357892138714,-0.0776934468715291,-0.0784297996626764,-0.0475029824344893,-0.034984984984985,-0.0475029824344893,-0.0537619811592414,-0.00958081369040273,0.0894586367189107,0.173771031305278,0.182975441194619,0.0721543461269489,-0.091684149903328,-0.227173063474433,-0.25,-0.161269488666749,-0.0158398124151549,0.108971985684314,0.177452795261014,0.190338969106092,0.182239088403472,0.160148504669053,0.124803570693982,0.054850055534987,-0.0438212184787527,-0.139547081327903,-0.194405364268378,-0.186305483565758,-0.117824673989058,-0.0382985725451479,0.0283413550536838,0.0427002344810564,0.0209778271422107,-0.0250442223044963,-0.0662799786087457,-0.0868978567608705,-0.0806388580361183,-0.0489756880167839,0.00256900736352791,0.0555864083261344,0.110444691266609,0.136585215352339,0.13768974453906,0.104185692541857,0.0438047636677774,-0.011421695668271,-0.0556028631371097,-0.0530256283680941,-0.0313032210292484,0.011037064461722,0.0342321773828623,0.034600353778436,0.00845982969270641,-0.0213624583487597,-0.0434530420831791,-0.0489756880167839,-0.0408758073141635,-0.0316713974248221,-0.0213624583487597,-0.0143671068328603,-0.0106853428771237,-0.01031716648155,-0.0136307540417129,-0.022098811139907,-0.023203340326628,-0.0169443416018758,0.00809165329713275,0.033495824591715,0.0585318194907236,0.0581636430951499,0.0427002344810564,0.0114052408572957,-0.0151034596240076,-0.032775926611543,-0.0261487514912172,-0.0073717553169608,0.0191369451643424,0.0412275288987618,0.0449092928544983,0.0305504134271258,-0.00111275659220865,-0.0309350446336748,-0.0530256283680941,-0.0482393352256366,-0.0357213377761323,-0.0154716360195812,-0.00994899008597639,-0.00773993171253445,-0.0154716360195812,-0.00589904973466617,0.00367353655024888,0.0301822370315521,0.0449092928544983,0.0485910568102349,0.0445411164589247,0.0206096507466371,0.00367353655024888,-0.0209942819531861,-0.036089514171706,-0.0368258669628533,-0.0276214570735119,-0.00221728577892961,0.0180324159776215,0.0250277674935209,0.0154551812086059,-0.012526224854992,-0.034984984984985,-0.0449257476654737,-0.0386667489407215,-0.0173125179974495,0.00367353655024888,0.0184005923731951,0.0261322966802419,0.0265004730758155,0.0276050022625365,0.0246595910979473,0.0220823563289317,0.0128779464395903,0.00440988934139619,-0.00442634415237155,-0.00921263729482908,-0.00810810810810811,-0.00921263729482908,-0.00368999136122424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
